title,company,location,posted_time,description,link
Senior Data Lake Engineer with...,Cardinal Integrated Technologies Inc,"New York, NY",4 days ago,Title: Senior Data Lake Engineer with Java/Python Exp Duration: 6 months CTH Location: New York Job Description: Hands-on Tech lead,https://www.dice.com/jobs/detail/Senior-Data-Lake-Engineer-with-Java%26%2347Python-Exp-Cardinal-Integrated-Technologies-Inc-New-York-NY-10001/10121181/6224699
Python Developer / Data Engineer...,Gambit Technologies Inc,"New York, NY",1 day ago,The world's leading quant hedge fund is currently seeking top Python developers (or developers willing to learn Python) to help,https://www.dice.com/jobs/detail/Python-Developer-%26%2347-Data-Engineer-%24200K%2B-Gambit-Technologies-Inc-New-York-NY-10001/10116662/KB215467918
Data Scientist - Machine Learning...,PwC,"New York, NY",10 hours ago,"A career in our Investigative Analytics practice, within Forensics Technology services, will provide you with the opportunity to help...",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-Machine-Learning-Fraud-Analytics-%26%2345-Senior-Manager-PwC-New-York-NY-10016/10104943/903388
Talend Architect,"Capgemini America, Inc.","New York, NY",2 weeks ago,"About Capgemini A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of...",https://www.dice.com/jobs/detail/Talend-Architect-Capgemini-America%2C-Inc.-New-York-NY-10001/KANBAY/6335504
Financial Crime Technology &...,PwC,"New York, NY",10 hours ago,"A career in our Analytics Technology practice, within Data and Analytics Technology services, will provide you with the opportunity to",https://www.dice.com/jobs/detail/Financial-Crime-Technology-%26-Analytics-%26%2345-Advisory-Senior-Associate-PwC-New-York-NY-10017/10104943/903143
Data Scientist - Machine Learning...,PwC,"New York, NY",10 hours ago,"A career in our Investigative Analytics practice, within Forensics Technology services, will provide you with the opportunity to help...",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-Machine-Learning-Fraud-Analytics-%26%2345-Manager-PwC-New-York-NY-10016/10104943/903382
Cloud Architect (Financial...,PwC,"New York, NY",10 hours ago,"A career in our Cloud and Network Architecture practice, within Cloud Computing and Networking services, will provide you with the",https://www.dice.com/jobs/detail/Cloud-Architect-%28Financial-Services%29-PwC-New-York-NY-10016/10104943/901551
Cybersecurity - Penetration...,PwC,"New York, NY",10 hours ago,"A career in our Threat, Intelligence and Vulnerability Management practice, within Cybersecurity and Privacy services, will provide...",https://www.dice.com/jobs/detail/Cybersecurity-%26%2345-Penetration-Testing%2C-Manager-PwC-New-York-NY-10016/10104943/902725
"Architect, Big Data & Analytics -...",PwC,"New York, NY",10 hours ago,"A career in our Analytics Technology practice, within Data and Analytics Technology services, will provide you with the opportunity to",https://www.dice.com/jobs/detail/Architect%2C-Big-Data-%26-Analytics-%26%2345-Sr-Associate-%28Financial-Services%29-PwC-New-York-NY-10017/10104943/904743
Technical Solutions Architect -...,"Cisco Systems, Inc.","New York, NY",9 hours ago,"Why You'll Love Cisco We change the World, you will become passionate about your employer and the brand you represent.",https://www.dice.com/jobs/detail/Technical-Solutions-Architect-%26%2345-Collaboration-Cisco-Systems%2C-Inc.-New-York-NY-10001/CXCISCO/1283609
Network Transformation Technical...,"Cisco Systems, Inc.","New York, NY",9 hours ago,"Why You'll Love Cisco We change the World, you will become passionate about your employer and the brand you represent.",https://www.dice.com/jobs/detail/Network-Transformation-Technical-Solution-Architect-Cisco-Systems%2C-Inc.-New-York-NY-10001/CXCISCO/1281051
Cybersecurity - Penetration...,PwC,"New York, NY",10 hours ago,"A career in our Threat, Intelligence and Vulnerability Management practice, within Cybersecurity and Privacy services, will provide...",https://www.dice.com/jobs/detail/Cybersecurity-%26%2345-Penetration-Testing-%26%2345-Senior-Associate-PwC-New-York-NY-10016/10104943/902605
Big Data Architecture Manager...,PwC,"New York, NY",10 hours ago,"A career in our Business Intelligence practice, within Data and Analytics Technology services, will provide you with the opportunity...",https://www.dice.com/jobs/detail/Big-Data-Architecture-Manager-%28Financial-Services%29-PwC-New-York-NY-10016/10104943/904751
"Data & Analytics, Engineer - Sr...",PwC,"New York, NY",10 hours ago,"A career in our Analytics Technology practice, within Data and Analytics Technology services, will provide you with the opportunity to",https://www.dice.com/jobs/detail/Data-%26-Analytics%2C-Engineer-%26%2345-Sr-Associate-%28Financial-Services%29-PwC-New-York-NY-10017/10104943/904747
Financial QuantDev - FinTech...,Affinity North,"New York, NY",1 week ago,"Experienced candidates only, please. An exciting FinTech startup brings a proven, unique blend of business, quantitative and...",https://www.dice.com/jobs/detail/Financial-QuantDev-%26%2345-FinTech-startup-Affinity-North-New-York-NY-10001/10460281/6146680
Technical Analyst,"NTT DATA, Inc.","New York, NY",moments ago,"Title: Technical Analyst Duration: 3-6 months + possible extensions or right to hire Location: New York, NY If you are",https://www.dice.com/jobs/detail/Technical-Analyst-NTT-DATA%2C-Inc.-New-York-NY-10001/misiny1/19%26%234512685
Sr. Cloud Developer,"Insurance Services Office, Inc.","Jersey City, NJ",11 hours ago,"Company Description With a history of impressive growth, an innovative culture, and offering industry-leading solutions, Verisk...",https://www.dice.com/jobs/detail/Sr.-Cloud-Developer-Insurance-Services-Office%2C-Inc.-Jersey-City-NJ-07097/10123386/405999950118901
"Manager, Product Development -...",The NPD Group,"Port Washington, NY",2 weeks ago,"The Manager, Analytic Solutions Product Development is part of NPD’s Analytic Solutions Product Development team. This...",https://www.dice.com/jobs/detail/Manager%2C-Product-Development-%26%2345-Analytic-Solutions-The-NPD-Group-Port-Washington-NY-11050/10228857/R001718
Data Engineer- Modeler,Atlantic Health System,"Morristown, NJ",2 weeks ago,"Data Engineer-Modeler Overview: Healthcare is an opportunity to utilize data assets including electronic medical records, population...",https://www.dice.com/jobs/detail/Data-Engineer%26%2345-Modeler-Atlantic-Health-System-Morristown-NJ-07960/athealth/00026729
"Senior Associate, Insights &...",New York Life Insurance Company,"New York, NY",11 hours ago,A career at New York Life offers many opportunities. To be part of a growing and successful business. To reach,https://www.dice.com/jobs/detail/Senior-Associate%2C-Insights-%26-Analytics-New-York-Life-Insurance-Company-New-York-NY-10001/10127844a/81596%26%2345en_US
Robotics Support (workfusion...,Bank Of America,"Jersey City, NJ",1 day ago,"Job Description: Leads a large project or multiple projects that are significant in scope and impact. Works independently, with...",https://www.dice.com/jobs/detail/Robotics-Support-%28workfusion-platform%29-Bank-Of-America-Jersey-City-NJ-07302/10118499/19081835
"Robotics Support (Pega, openspan...",Bank Of America,"Jersey City, NJ",1 day ago,"Job Description: Leads a large project or multiple projects that are significant in scope and impact. Works independently, with...",https://www.dice.com/jobs/detail/Robotics-Support-%28Pega%2C-openspan-platforms%29-Bank-Of-America-Jersey-City-NJ-07302/10118499/19081828
Sr. Software Engineer,BlackRock,"New York, NY",2 hours ago,About this role BlackRock is one of the world s preeminent asset management firms and a premier provider of global,https://www.dice.com/jobs/detail/Sr.-Software-Engineer-BlackRock-New-York-NY-10055/10114248/R192904
Robotics Support (workfusion...,Bank Of America,"New York, NY",1 day ago,"Job Description: Leads a large project or multiple projects that are significant in scope and impact. Works independently, with...",https://www.dice.com/jobs/detail/Robotics-Support-%28workfusion-platform%29-Bank-Of-America-New-York-NY-10038/10118499/19081835%26%23451
"Robotics Support (Pega, openspan...",Bank Of America,"New York, NY",1 day ago,"Job Description: Leads a large project or multiple projects that are significant in scope and impact. Works independently, with...",https://www.dice.com/jobs/detail/Robotics-Support-%28Pega%2C-openspan-platforms%29-Bank-Of-America-New-York-NY-10038/10118499/19081828%26%23451
Software Developer - Clinical...,Yoh - A Day & Zimmerman Company,"Woodcliff Lake, NJ",1 day ago,Our client is looking for a Software Developer - Clinical Solutions for their Woodcliff Lake offices. They are looking for,https://www.dice.com/jobs/detail/Software-Developer-%26%2345-Clinical-Solutions-Yoh-%26%2345-A-Day-%26-Zimmerman-Company-Woodcliff-Lake-NJ-07677/10107614/240232
Data Ops Support,Infostretch Corporation,"New York, NY",3 weeks ago,"Infostretch is a digital-first professional services firm. By combining in-depth experience with ready-made tools, frameworks,...",https://www.dice.com/jobs/detail/Data-Ops-Support-Infostretch-Corporation-New-York-NY-10001/10228528/data_ops
Quantitative developer C# .Net |...,Intellisearch,"New York, NY",3 weeks ago,"We are directly working with the hiring manager and looking for a Full Stack Developer (C#, .Net) for our direct",https://www.dice.com/jobs/detail/Quantitative-developer-C%23-.Net-%7C-Financial-Intellisearch-New-York-NY-08807/90707274/5925764
Software Development Team Lead,OptionMetrics,"New York, NY",3 weeks ago,OptionMetrics is seeking a Software Development Team Lead to join our NYC office to mentor and provide direction to a,https://www.dice.com/jobs/detail/Software-Development-Team-Lead-OptionMetrics-New-York-NY-10001/10107673/6177267
"IT Associate, Level II - Software...",CUNY School of Professional Studies,"New York, NY",4 weeks ago,"CUNY School of Professional Studies Job Title: IT Associate, Level II - Software Engineering Job ID: 21396 Location: School of",https://www.dice.com/jobs/detail/IT-Associate%2C-Level-II-%26%2345-Software-Engineering-CUNY-School-of-Professional-Studies-New-York-NY-10001/grayblok/21396
Enterprise Data Manager,ACA Compliance Group,"New York, NY",3 weeks ago,ACA Compliance Group ( ACA ) is a leading provider of risk management and technology solutions that focus on regulatory,https://www.dice.com/jobs/detail/Enterprise-Data-Manager-ACA-Compliance-Group-New-York-NY-10001/90902182/6304738
Senior Software Engineer,Warby Parker,"New York, NY",2 weeks ago,"Warby Parker is searching for a motivated Senior Software Engineer to join our 60+ person Engineering team. In this role,",https://www.dice.com/jobs/detail/Senior-Software-Engineer-Warby-Parker-New-York-NY-10001/RTX1679fd/100436
Emerging Technologist,Columbia University,"New York, NY",1 week ago,"Reporting to the Director of Emerging Technologies, the Emerging Technologist will be tasked with understanding how to best leverage...",https://www.dice.com/jobs/detail/Emerging-Technologist-Columbia-University-New-York-NY-10001/10115520/6342806
Software Engineer- Automation,Atlantic Health System,"Morristown, NJ",2 weeks ago,Software Engineer- Automation Overview: We are building out the enterprise big data platform in AWS and looking for a hands-on,https://www.dice.com/jobs/detail/Software-Engineer%26%2345-Automation-Atlantic-Health-System-Morristown-NJ-07960/athealth/00026727
DevOps Engineer - Leading...,Affinity North,"New York, NY",1 week ago,Deployment and Runtime Platform is responsible for mission critical production platforms including: Private and public Cloud computing...,https://www.dice.com/jobs/detail/DevOps-Engineer-%26%2345-Leading-Investment-Bank-Affinity-North-New-York-NY-10001/10460281/6300059
Data Engineer,Open Systems Technologies,"Piscataway, NJ",4 days ago,"Our client is seeking a Data Engineer to join their team in Piscataway, NJ. Qualifications A Bachelor s degree or",https://www.dice.com/jobs/detail/Data-Engineer-Open-Systems-Technologies-Piscataway-NJ-08854/opensyst/132033
VP Engineering - AdTech - Machine...,2 Bridge Partners,"New York, NY",15 hours ago,2Bridge has been engaged in the search for a VP Engineering by our seed-stage software client offering a product recommendation,https://www.dice.com/jobs/detail/VP-Engineering-%26%2345-AdTech-%26%2345-Machine-Learning-2-Bridge-Partners-New-York-NY-10001/90827581/6338978
Lead Full Stack Engineer : Ad Tech,2 Bridge Partners,"New York, NY",15 hours ago,"Brooklyn based Ad Tech firm seeks a Lead Engineer. This is an on-site permanent direct hire opportunity. Compensation includes base,",https://www.dice.com/jobs/detail/Lead-Full-Stack-Engineer-%3A-Ad-Tech-2-Bridge-Partners-New-York-NY-11201/90827581/6124286
Senior Infrastructure Engineer- AWS,2 Bridge Partners,"New York, NY",15 hours ago,Brooklyn based Ad Tech firms seeks a Senior Infrastructure Engineer. This is a permanent direct hire opportunity. Compensation...,https://www.dice.com/jobs/detail/Senior-Infrastructure-Engineer%26%2345-AWS-2-Bridge-Partners-New-York-NY-10001/90827581/6137785
BI Tableau Developer,New York Life Insurance Company,"New York, NY",11 hours ago,A career at New York Life offers many opportunities. To be part of a growing and successful business. To reach,https://www.dice.com/jobs/detail/BI-Tableau-Developer-New-York-Life-Insurance-Company-New-York-NY-10001/10127844a/81622%26%2345en_US
Junior Marketing Data Analyst,New York Life Insurance Company,"New York, NY",11 hours ago,"New York Life Investments (NYLIM), an indirect, wholly owned subsidiary of New York Life Insurance Company, is a top 25",https://www.dice.com/jobs/detail/Junior-Marketing-Data-Analyst-New-York-Life-Insurance-Company-New-York-NY-10001/10127844a/81601%26%2345en_US
"Digital, Tech, Informatics (IT)...",Memorial Sloan Kettering Cancer Center,"New York, NY",11 hours ago,"Job Description The Digital, Tech and Informatics team at MSK is seeking undergraduate students ready to immerse themselves in...",https://www.dice.com/jobs/detail/Digital%2C-Tech%2C-Informatics-%28IT%29-Internship-%26%2345-Summer-2020-Memorial-Sloan-Kettering-Cancer-Center-New-York-NY-10001/10118869/2019%26%234538267
Lead Data Scientist,New York Life Insurance Company,"New York, NY",11 hours ago,A career at New York Life offers many opportunities. To be part of a growing and successful business. To reach,https://www.dice.com/jobs/detail/Lead-Data-Scientist-New-York-Life-Insurance-Company-New-York-NY-10001/10127844a/81072%26%2345en_US
Computational Biologist I,Memorial Sloan Kettering Cancer Center,"New York, NY",11 hours ago,"Company Overview At Memorial Sloan Kettering (MSK), we're not only changing the way we treat cancer, but also the way",https://www.dice.com/jobs/detail/Computational-Biologist-I-Memorial-Sloan-Kettering-Cancer-Center-New-York-NY-10001/10118869/2019%26%234538696
